ID,max_intensity__abs_energy,max_intensity__absolute_maximum,max_intensity__absolute_sum_of_changes,"max_intensity__agg_autocorrelation__f_agg_""var""__maxlag_40",max_intensity__autocorrelation__lag_1,max_intensity__autocorrelation__lag_2,"max_intensity__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2","max_intensity__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.4","max_intensity__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0","max_intensity__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.2","max_intensity__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",max_intensity__cid_ce__normalize_False,max_intensity__cid_ce__normalize_True,"max_intensity__cwt_coefficients__coeff_0__w_10__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_0__w_2__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_0__w_5__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_1__w_10__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_1__w_20__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_1__w_5__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_2__w_10__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_2__w_20__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_2__w_2__widths_(2, 5, 10, 20)","max_intensity__cwt_coefficients__coeff_2__w_5__widths_(2, 5, 10, 20)",max_intensity__energy_ratio_by_chunks__num_segments_10__segment_focus_0,"max_intensity__fft_coefficient__attr_""abs""__coeff_0","max_intensity__fft_coefficient__attr_""abs""__coeff_1","max_intensity__fft_coefficient__attr_""angle""__coeff_1","max_intensity__fft_coefficient__attr_""imag""__coeff_1","max_intensity__fft_coefficient__attr_""real""__coeff_0","max_intensity__fft_coefficient__attr_""real""__coeff_1",max_intensity__friedrich_coefficients__coeff_0__m_3__r_30,max_intensity__friedrich_coefficients__coeff_1__m_3__r_30,max_intensity__friedrich_coefficients__coeff_3__m_3__r_30,max_intensity__index_mass_quantile__q_0.3,max_intensity__index_mass_quantile__q_0.8,max_intensity__lempel_ziv_complexity__bins_3,max_intensity__lempel_ziv_complexity__bins_5,"max_intensity__linear_trend__attr_""intercept""","max_intensity__linear_trend__attr_""pvalue""","max_intensity__linear_trend__attr_""rvalue""","max_intensity__linear_trend__attr_""stderr""",max_intensity__max_langevin_fixed_point__m_3__r_30,max_intensity__maximum,max_intensity__mean,max_intensity__mean_abs_change,max_intensity__mean_second_derivative_central,max_intensity__median,max_intensity__minimum,max_intensity__quantile__q_0.1,max_intensity__quantile__q_0.2,max_intensity__quantile__q_0.3,max_intensity__quantile__q_0.4,max_intensity__quantile__q_0.6,max_intensity__quantile__q_0.7,max_intensity__quantile__q_0.8,max_intensity__quantile__q_0.9,max_intensity__ratio_beyond_r_sigma__r_0.5,max_intensity__ratio_beyond_r_sigma__r_1,max_intensity__root_mean_square,max_intensity__skewness,max_intensity__sum_values,max_intensity__symmetry_looking__r_0.05,max_intensity__symmetry_looking__r_0.1,max_intensity__symmetry_looking__r_0.15000000000000002,max_intensity__symmetry_looking__r_0.2
CONTROL17_IZDA,0.18033122249717745,0.34617879896353665,0.3450980217973986,0.5406212069991781,-0.9901796527801155,0.48035930556023154,0.16262794647848577,0.16262794647848577,0.1725490108986993,0.16262794647848577,0.16262794647848577,0.24442417507828262,2.9901635267457687,0.18179588521441395,0.13277697195918667,0.14547223030602235,0.2280608004329387,0.18917209031411505,0.13619526899882492,0.3199302341229463,0.2555451547924577,0.18880318182221895,0.13616510869180895,0.31320981044633556,0.25467580452097893,0.18682796568140736,0.6934383750932114,0.17340254819295342,-114.31278760097412,-0.15802372065663842,0.6934383750932114,-0.07139290881902938,-6.929078626279322,-1.3619421680395984,0.2323536404234036,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.241067189451284,0.9368087511219345,-0.09909766505768117,0.09962121789076772,0.2810743971871803,0.34617879896353665,0.23114612503107046,0.1725490108986993,-0.17254901089869934,0.18355085248505087,0.1637087236446238,0.16767714941270923,0.17164557518079462,0.17561400094888005,0.17958242671696545,0.21607644178074803,0.24860203107644518,0.28112762037214234,0.3136532096678395,1.0,0.3333333333333333,0.24517423906083435,1.6558226927031376,0.6934383750932114,0.0,0.0,0.0,0.0
CONTROL18_DCHA,0.17094839484290525,0.3386004821669892,0.34273808143694584,0.5220317819798903,-0.9816784459827902,0.4633568919655804,-0.1578524157460431,-0.1578524157460431,0.17136904071847292,0.1578524157460431,0.1578524157460431,0.24310511005495108,2.9816221551190454,0.17587435097669263,0.12845249149979582,0.1252837608964116,0.2186449500515486,0.1832074954072191,0.1321602887367728,0.3031295386886601,0.24707927712774513,0.18371010253916603,0.1322013796461472,0.3122855568985118,0.24826369455429853,0.13821858243237886,0.6730633650640216,0.17296082090665954,-127.77927178002642,-0.13670420208481607,0.6730633650640216,-0.10595945781788113,-6.518159058541898,-1.3919555410696767,0.2303701529257458,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.2108378300489108,0.9135636468885955,0.13535713508053349,0.09893996178957827,0.279255263694157,0.3386004821669892,0.22435445502134058,0.17136904071847292,-0.1713690407184729,0.18074806642094607,0.15371481647608648,0.1591214664650584,0.16452811645403032,0.16993476644300223,0.17534141643197415,0.21231854957015467,0.2438890327193633,0.275459515868572,0.30702999901778055,1.0,0.3333333333333333,0.23871069997167788,1.5903432793286583,0.6730633650640218,0.0,0.0,0.0,0.0
CONTROL18_DCHA_aug0_021,0.16730949851608906,0.33505504069776654,0.33941465814711214,0.5209948824457392,-0.9811998348783956,0.46239966975679125,-0.15614475667041353,-0.15614475667041353,0.16970732907355607,0.15614475667041353,0.15614475667041353,0.240767609580154,2.9811405551014154,0.1739579090336909,0.12705422069235095,0.1237905782052701,0.21624849416697353,0.1812145837575949,0.13072416229661046,0.29979330873641535,0.2443892126794616,0.1817188994156286,0.1307653928874301,0.3089804512478704,0.24557765632837092,0.13770125840251377,0.6657504639461875,0.1713254436791328,-127.88086239563333,-0.1352253259443178,0.6657504639461875,-0.10519752314149186,-6.65184767550127,-1.407585901314481,0.22809765550788907,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.20835424891225326,0.912434862270741,0.1371136941432336,0.09798057212407,0.2763468337384416,0.33505504069776654,0.2219168213153958,0.16970732907355607,-0.16970732907355607,0.178910284027353,0.15178513922106793,0.15721016818232494,0.16263519714358196,0.16806022610483898,0.173485255066096,0.2101392353614357,0.2413681866955184,0.27259713802960117,0.3038260893636838,1.0,0.3333333333333333,0.23615637369907327,1.5866709539396833,0.6657504639461874,0.0,0.0,0.0,0.0
CONTROL18_IZDA,0.14598150773481294,0.3179196745122886,0.3361989431921799,0.5605444045023887,-0.9991300897015789,0.49826017940315753,0.16523574246158984,0.16523574246158984,0.16809947159608996,0.16523574246158984,0.16523574246158984,0.23776304715174074,2.9991299635410056,0.16169605261702166,0.1182111768196725,0.12549649222898307,0.2025458647507546,0.1684506705523686,0.12129057208387058,0.28452909751052025,0.22753168805707233,0.16834418459970663,0.12128186626902565,0.2825892378075954,0.22728074888410948,0.15969408364250623,0.6175600803446858,0.16817263506454314,-118.30985932027549,-0.1480584749449893,0.6175600803446858,-0.07975414209629478,-7.9737718532164195,-1.555235592635228,0.218252686475947,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.20871708924939542,0.981220659114172,-0.02949424178413937,0.09705227517663638,0.25688735641675775,0.3179196745122886,0.20585336011489527,0.16809947159608996,-0.16809947159608996,0.15268393205069875,0.1469564737816985,0.14810196543549853,0.1492474570892986,0.15039294874309864,0.1515384403968987,0.1857310805430167,0.21877822903533467,0.25182537752765266,0.2848725260199706,1.0,0.3333333333333333,0.22059125680377947,1.7252729859089042,0.6175600803446858,0.0,0.0,0.0,0.0
CONTROL19_DCHA,0.100362021510517,0.2556136175572728,0.2469894417095378,0.5380624520439873,-0.9890182691629276,0.478036538325855,0.11598158908341408,0.11598158908341408,0.1234947208547689,0.11598158908341408,0.11598158908341408,0.17497081601233408,2.988998095512536,0.13631424750207283,0.09950910192460583,0.1090874658779381,0.17091843309569352,0.14178212614530006,0.10209894047422385,0.23920673931203648,0.19149279869833005,0.14150275510265872,0.1020761003482779,0.23411742363953303,0.19083444765166455,0.19426774274052838,0.5198514109622806,0.12417845032870445,-113.9847160312747,-0.11345612846947102,0.5198514109622806,-0.05047766277035223,-12.714876719881287,-1.7956796826551993,0.1698755011678252,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.18079693542544836,0.9331635114586077,-0.10479375380752727,0.07129971032899851,0.20852487576380535,0.2556136175572728,0.17328380365409354,0.1234947208547689,-0.12349472085476891,0.13963202847385872,0.12460576493114908,0.12761101763969102,0.13061627034823295,0.13362152305677485,0.1366267757653168,0.16282834629054152,0.18602466410722435,0.20922098192390717,0.23241729974059,1.0,0.3333333333333333,0.18290436618673797,1.6468493503867785,0.5198514109622806,0.0,0.0,0.0,0.0
CONTROL20_DCHA,0.17383691595022083,0.3498596249383021,0.3792418274357653,0.5548305372884608,-0.9965796511195183,0.49315930223903676,0.18320727040501197,0.18320727040501197,0.18962091371788264,0.18320727040501197,0.18320727040501197,0.2683178180432653,2.996577699095605,0.1755644488468486,0.12841548337509953,0.1385216116418937,0.22032396629741374,0.18295233839668087,0.13166476931664622,0.31077238361433973,0.24722596458567442,0.18271385113544608,0.13164527166566709,0.30642784974705295,0.2466639580993692,0.15976472614966533,0.670337047379141,0.18994603281153014,-116.64721488237991,-0.16977090640826167,0.670337047379141,-0.08518999188963536,-6.681922141593202,-1.4474794584777257,0.2425575942699781,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.22985932577258433,0.9627468320264433,-0.05848374885796522,0.10947768557900234,0.2809409910312144,0.3498596249383021,0.22344568245971366,0.18962091371788264,-0.18962091371788264,0.1666523545332901,0.1538250679075488,0.15639052523269706,0.15895598255784532,0.16152143988299358,0.16408689720814185,0.2032938086142925,0.2399352626952949,0.2765767167762973,0.3132181708572997,1.0,0.3333333333333333,0.24071900350839276,1.7054298496812248,0.670337047379141,0.0,0.0,0.0,0.0
CONTROL20_IZDA,0.1598451808954894,0.32047713172141473,0.30374277452547455,0.5224648427002825,-0.9818781970121506,0.46375639402430147,0.13995931753966417,0.13995931753966417,0.15187138726273727,0.13995931753966417,0.13995931753966417,0.21543823093497436,2.981823130581844,0.1725348820926729,0.1259163453108679,0.139652325038069,0.21647778639396448,0.17939295796435517,0.12917164665877492,0.3029538559725887,0.24230826694977078,0.17895001520229153,0.1291354336412169,0.29488474644828483,0.24126445142665726,0.2038640205128422,0.6576886206387696,0.15326646888465323,-112.2635123164634,-0.14184063446934767,0.6576886206387696,-0.05806758904675899,-8.195744824326809,-1.4129434381900257,0.21244049779351842,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.2311416099359963,0.9140390257384823,-0.13461724624968816,0.08768298631834326,0.2618497232884701,0.32047713172141473,0.2192295402129232,0.15187138726273727,-0.15187138726273727,0.18051781418175056,0.15669367473560436,0.1614585026248336,0.16622333051406285,0.17098815840329207,0.1757529862925213,0.2085096776896834,0.2365015411976162,0.26449340470554905,0.2924852682134819,1.0,0.3333333333333333,0.23082834956989823,1.5918763907667255,0.6576886206387696,0.0,0.0,0.0,0.0
CONTROL21_DCHA,0.23422837386089151,0.398852070590951,0.410088806486189,0.5606906533753625,-0.9991951982387306,0.49839039647746125,-0.20168465618656345,-0.20168465618656345,0.2050444032430945,0.20168465618656345,0.20168465618656345,0.29001550028093537,2.9991950902587816,0.2057893231580124,0.15035978219390206,0.15496663951956618,0.25701491792604714,0.21433695303833436,0.1544492290990009,0.3589571587785891,0.2893244264605512,0.21446188310302094,0.1544594428218868,0.3612330157541907,0.2896188300539544,0.15485062610233585,0.786467405286664,0.2051269631281279,-121.62564368823388,-0.17466403581109427,0.786467405286664,-0.10756182220634386,-4.9277539084417175,-1.2046735170087115,0.27106803501886967,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.25879605470569034,0.981937292352957,0.028369028204531573,0.1183824414082268,0.3251674307740651,0.398852070590951,0.26215580176222136,0.2050444032430945,-0.2050444032430945,0.19716741440438756,0.19044792029132546,0.1917918191139379,0.1931357179365503,0.19447961675916273,0.19582351558177513,0.23750434564170025,0.27784127687901294,0.31817820811632563,0.3585151393536383,1.0,0.3333333333333333,0.27942105257173655,1.7257801025181405,0.786467405286664,0.0,0.0,0.0,0.0
CONTROL21_DCHA_aug0_016,0.23508698958492064,0.39925989734850076,0.4095553890785969,0.5599408568045973,-0.9988613064011533,0.49772261280230684,-0.20078585692073803,-0.20078585692073803,0.20477769453929845,0.20078585692073803,0.20078585692073803,0.2896544111468119,2.9988610902152364,0.20623694387711636,0.15067978839829754,0.1548804121238666,0.25750711682300503,0.2147996585543859,0.15479293823833445,0.3594656691388092,0.289932801403114,0.21494809250596442,0.1548050735338063,0.3621696975483316,0.2902825930152241,0.1543538385281686,0.7882243029669054,0.2048943837286642,-121.93378651704701,-0.17388565281398666,0.7882243029669054,-0.10837660369748989,-4.9053631845806,-1.2005713384815544,0.27113299550503084,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.25874959670374137,0.9785134831439222,0.03374453435516089,0.11822845706629492,0.3257554200882954,0.39925989734850076,0.2627414343223018,0.20477769453929845,-0.20477769453929845,0.19847404042776273,0.19049036519064186,0.19208710023806602,0.1936838352854902,0.19528057033291438,0.19687730538033857,0.23863121181191033,0.2787883831960579,0.31894555458020557,0.35910272596435316,1.0,0.3333333333333333,0.279932723813491,1.7231797813418364,0.7882243029669054,0.0,0.0,0.0,0.0
CONTROL21_DCHA_aug0_027,0.2342263148509806,0.398847126615094,0.41007397455861805,0.5606930495986069,-0.9991962649426718,0.49839252988534344,-0.2016795907320586,-0.2016795907320586,0.20503698727930902,0.2016795907320586,0.2016795907320586,0.29000495948914745,2.99919615724881,0.20578941212125518,0.1503597873781054,0.1549682304222565,0.25701512007604105,0.2143369507797811,0.1544492289143517,0.3589571176344161,0.28932442113816365,0.21446179344227,0.15445943549162514,0.3612313823999934,0.28961861876416334,0.15485982972815338,0.786467405286664,0.20511943468940727,-121.6245657080686,-0.17465964899881137,0.786467405286664,-0.1075545884605302,-4.927913090929963,-1.2046637819310826,0.271061391743195,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.25879840521497094,0.9819492699103491,0.028350221468772356,0.11837815979953895,0.32516407761019045,0.398847126615094,0.26215580176222136,0.20503698727930902,-0.20503698727930908,0.19716753588303543,0.19045274278853455,0.19179570140743474,0.1931386600263349,0.19448161864523508,0.19582457726413524,0.23750345402944714,0.27783937217585886,0.3181752903222706,0.35851120846868234,1.0,0.3333333333333333,0.27941982442851154,1.725788411078642,0.786467405286664,0.0,0.0,0.0,0.0
CONTROL21_IZDA,0.22986348248281369,0.3928406783991419,0.3969925408885753,0.5624840617080769,-0.9999929162645216,0.4999858325290431,0.1981912531742526,0.1981912531742526,0.19849627044428764,0.1981912531742526,0.1981912531742526,0.2807164491647285,2.9999929162561583,0.20460845438449252,0.14945732835820405,0.15648219071188774,0.2557799031182141,0.21302635882163637,0.15348237777338064,0.35734357503509223,0.28759068647376773,0.2130150169477885,0.15348145051254258,0.35713695957565217,0.2875639588127751,0.16483000401428524,0.7815294943088503,0.19849697349555945,-119.8475054534724,-0.17216696546566265,0.7815294943088503,-0.09879060931709124,-5.147337081024104,-1.2063336168982197,0.26461091442132695,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.26081484870631855,0.9983056161496933,-0.0026615287859714652,0.11460187517414623,0.3203394293794935,0.3928406783991419,0.2605098314362835,0.19849627044428764,-0.19849627044428764,0.1946494252248893,0.1940393906848192,0.1941613975928332,0.19428340450084725,0.19440541140886125,0.19452741831687528,0.2342876758597398,0.2739259264945903,0.31356417712944085,0.3532024277642914,1.0,0.3333333333333333,0.2768052760111421,1.7319955954779358,0.7815294943088504,0.0,0.0,0.0,0.0
CONTROL21_IZDA_aug0_030,0.22985844242931297,0.39195160709387,0.3934364578164088,0.5624793996124184,-0.9999908441883569,0.49998168837671425,0.19637456463071193,0.19637456463071193,0.1967182289082044,0.19637456463071193,0.19637456463071193,0.27820201181844934,2.999990844174385,0.20485068010056862,0.14961726329381744,0.1566793331123359,0.25605438345000703,0.21325693716138483,0.1536559832339477,0.35753674471008834,0.2878901901332074,0.2132441582230614,0.1536549384851505,0.3573039501782275,0.2878600759619572,0.16640841699951417,0.7824183634652012,0.19671912947191372,-119.82663088990924,-0.17066060561666901,0.7824183634652012,-0.09784361803786348,-5.169707632500617,-1.2017887049935254,0.2632545466745519,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.26114978543255957,0.998073676554547,-0.0030258571749544223,0.11357532241465822,0.3199354983789787,0.39195160709387,0.2608061211550671,0.1967182289082044,-0.1967182289082044,0.19557704246315807,0.19488971390817317,0.19502717961917015,0.19516464533016714,0.1953021110411641,0.1954395767521611,0.23485195538930045,0.27412686831544286,0.31340178124158524,0.3526766941677276,1.0,0.3333333333333333,0.27680224133805525,1.7319794453518393,0.7824183634652013,0.0,0.0,0.0,0.0
CONTROL22_DCHA,0.18225440934728815,0.3455585725312073,0.33663914715463444,0.5605548597382438,-0.9991347445500035,0.49826948910000707,0.16545978362625646,0.16545978362625646,0.16831957357731722,0.16545978362625646,0.16545978362625646,0.23807417855707952,2.99913461973617,0.18337673007313451,0.13387148030114843,0.1419111771134572,0.22931744869954898,0.19080267178121282,0.13747734083090407,0.319887984338751,0.2575774536715256,0.19069633230459013,0.13746864699128444,0.31795079299685386,0.25732685967626223,0.1779686641392782,0.7000365704389875,0.16839244058134697,-118.31438862521124,-0.14824567741922673,0.7000365704389875,-0.0798701018620675,-6.718906224014591,-1.3294012796252117,0.229345025374223,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.23620531343072326,0.9812709847245691,-0.029415224799353802,0.09717935111474713,0.2828383311588575,0.3455585725312073,0.2333455234796625,0.16831957357731722,-0.16831957357731722,0.18009878890495085,0.17437920900282933,0.17552312498325362,0.17666704096367794,0.17781095694410223,0.17895487292452655,0.21319074563020213,0.2462827023554534,0.27937465908070475,0.312466615805956,1.0,0.3333333333333333,0.24647813246296188,1.7253092406232013,0.7000365704389875,0.0,0.0,0.0,0.0
CONTROL22_DCHA_aug0_010,0.18225596196329705,0.3455633469076466,0.3366534702839523,0.5605615133583209,-0.9991377068319683,0.49827541366393663,0.16547172752967837,0.16547172752967837,0.16832673514197616,0.16547172752967837,0.16547172752967837,0.2380841902858032,2.9991375828714175,0.1833765830234608,0.13387142709031483,0.14190791183173604,0.22931695437242938,0.19080262725013547,0.13747733719024252,0.31988717311398024,0.25757734873194016,0.19069646560174833,0.13746865788906346,0.31795322127757275,0.25732717379730635,0.1779529789906702,0.7000365704389875,0.16839935560730576,-118.31727735351441,-0.148247737889294,0.7000365704389875,-0.07988085615254137,-6.718579047786603,-1.329412070119551,0.22935042009559484,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.23620053109196032,0.981303081705716,-0.029364828758769574,0.09718348584603076,0.2828419436665232,0.3455633469076466,0.23334552347966253,0.16832673514197616,-0.16832673514197616,0.18009161937796825,0.17438160415337267,0.1755236071982918,0.1766656102432109,0.17780761328813002,0.17894961633304912,0.2131859648839039,0.24628031038983958,0.27937465589577526,0.31246900140171097,1.0,0.3333333333333333,0.24647918232803964,1.7253323127015607,0.7000365704389876,0.0,0.0,0.0,0.0
CONTROL22_IZDA,0.2351244767839255,0.38954660578780004,0.3707904771398778,0.5603089739313433,-0.9990252605190969,0.4980505210381939,-0.1820517950392482,-0.1820517950392482,0.1853952385699389,0.1820517950392482,0.1820517950392482,0.26223109311844567,2.999025102114782,0.2088660101683121,0.15241534527071138,0.15717289906999765,0.26050532026803136,0.21729992916096244,0.1566730929278108,0.36162068292278143,0.29318413667310866,0.21742425298937484,0.1566832570875325,0.36388549606312215,0.29347711164212087,0.1714998913218603,0.7978493402235224,0.18548566070813483,-121.78911184160765,-0.1576614793085468,0.7978493402235224,-0.09771278458100546,-5.137757557669576,-1.1501818994189263,0.25600692682579057,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.2626063365438168,0.980120979537693,0.031220818069090467,0.1070379908948291,0.3212990268700673,0.38954660578780004,0.2659497800745075,0.1853952385699389,-0.1853952385699389,0.20749481074855183,0.2008079236871705,0.20214530109944676,0.20348267851172303,0.2048200559239993,0.20615743333627556,0.24390516975640147,0.2803155287642511,0.31672588777210076,0.3531362467799504,1.0,0.3333333333333333,0.2799550420954083,1.724456551493836,0.7978493402235224,0.0,0.0,0.0,0.0
CONTROL23_DCHA,0.2783198929802425,0.4363554048455944,0.4535036050579305,0.5594551013555237,-0.9986448753507512,0.4972897507015021,0.2219292806749586,0.2219292806749586,0.22675180252896526,0.2219292806749586,0.2219292806749586,0.32074799038237867,2.998644569151954,0.22405944339428996,0.16375218829890215,0.17442826456064148,0.28064293503091786,0.23334805840624165,0.16803314484269777,0.3937816093253309,0.3151684267091696,0.23316873598790583,0.16801848424444468,0.3905148842365787,0.31474584496739094,0.16520041824716014,0.8555626094788525,0.22690559733341084,-117.890350092623,-0.20054924777987185,0.8555626094788525,-0.1061421184834726,-4.24402825537757,-1.1161192893904701,0.297246446439178,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.29001005834695753,0.9765594454735889,-0.03681201772857681,0.13091521422933097,0.353374516723225,0.4363554048455944,0.28518753649295087,0.22675180252896526,-0.22675180252896526,0.21442612417063578,0.20478108046262242,0.2067100892042251,0.20863909794582777,0.21056810668743042,0.2124971154290331,0.25881198030562746,0.3031978364406192,0.34758369257561095,0.3919695487106027,1.0,0.3333333333333333,0.3045870937188259,1.7214946218751104,0.8555626094788527,0.0,0.0,0.0,0.0
CONTROL23_IZDA,0.1865631632377589,0.35490987740697555,0.36198954121483096,0.5513600069410702,-0.995024132718607,0.49004826543721375,-0.17360513561914614,-0.17360513561914614,0.18099477060741548,0.17360513561914614,0.17360513561914614,0.256178506875541,2.9950199993174738,0.18378373812896923,0.13425634896377098,0.13544161695355791,0.22910750583258963,0.19142330614951136,0.13799877100700575,0.3190058341538904,0.25829828534297,0.1916980850425534,0.13802123569935554,0.32401149441706684,0.25894581477238204,0.14863991519393635,0.7027400910060957,0.18144676107059754,-124.04499371063582,-0.15034645767362326,0.7027400910060957,-0.10158183778611174,-6.1056660432395695,-1.3411149275984673,0.2409468680730378,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.22685706201376257,0.9550556254373799,0.07053982762520182,0.10449737953210589,0.2907028792687314,0.35490987740697555,0.2342466970020319,0.18099477060741548,-0.18099477060741548,0.1813047417878294,0.16652547181129074,0.16948132580659847,0.1724371798019062,0.17539303379721394,0.17834888779252167,0.21602576891165862,0.25074679603548783,0.2854678231593171,0.3201888502831463,1.0,0.3333333333333333,0.24937466005842088,1.693348261946157,0.7027400910060957,0.0,0.0,0.0,0.0
CONTROL24_DCHA,0.2601351785614615,0.4129958638358833,0.4028715232407416,0.5580064359106037,-0.9979988558267104,0.49599771165342094,0.1962280117685729,0.1962280117685729,0.2014357616203708,0.1962280117685729,0.1962280117685729,0.2849683726945773,2.9979981879514646,0.21906508102708577,0.15993115800888213,0.17073178990306817,0.2741117681972158,0.2279284131315066,0.16420436603378497,0.3827224733961783,0.30773201915349013,0.22773476625425373,0.16418853433188893,0.37919479895284125,0.30727568114824244,0.1806303243941056,0.8361160682669083,0.2016376156254967,-117.43606638795283,-0.17895853046211918,0.8361160682669083,-0.09290625603248853,-4.737466322822778,-1.1149291349899717,0.2743621402552269,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.28391310594076735,0.9715118487550314,-0.04473414996721819,0.11629899119593837,0.33762569752563004,0.4129958638358833,0.27870535608896946,0.2014357616203708,-0.2014357616203708,0.21676785206731042,0.2063523523637146,0.20843545230443378,0.21051855224515292,0.2126016521858721,0.21468475212659124,0.25601345442102497,0.29525905677473957,0.3345046591284542,0.3737502614821687,1.0,0.3333333333333333,0.29446854872321054,1.7164664436795503,0.8361160682669083,0.0,0.0,0.0,0.0
CONTROL24_IZDA,0.26340958259001235,0.4249478302980424,0.44304991056310433,0.5578978195803608,-0.9979503855608111,0.4959007711216221,0.21572875156492555,0.21572875156492555,0.22152495528155217,0.21572875156492555,0.21572875156492555,0.313390816042903,2.9979496849288294,0.21785703813540694,0.1592298905671475,0.17034842728267868,0.27298928713926224,0.2268924821264924,0.16336711667830273,0.3833379321080628,0.3064766920262422,0.2266769539652735,0.163349496060573,0.3794116452660671,0.3059687897426597,0.16617703302793155,0.8317935803310229,0.22175232523035154,-117.40518030248396,-0.19686589851014435,0.8317935803310229,-0.10206817206583618,-4.493444133914563,-1.1499683199013855,0.2898196886978412,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.2830607304936342,0.9711686700275994,-0.04527266768358905,0.12789749256402397,0.3437501289783795,0.4249478302980424,0.2772645267770076,0.22152495528155217,-0.2215249552815522,0.20921907873311685,0.1976266712998636,0.19994515278651426,0.2022636342731649,0.20458211575981555,0.2069005972464662,0.25236482904610197,0.29551057935908703,0.3386563296720722,0.3818020799850573,1.0,0.3333333333333333,0.2963160376973727,1.7160892934350327,0.8317935803310228,0.0,0.0,0.0,0.0
CONTROL25_DCHA,0.18279987006696052,0.34865051226045046,0.347322331972447,0.5624834657264659,-0.9999926513799826,0.4999853027599652,0.1733893677859343,0.1733893677859343,0.1736611659862235,0.1733893677859343,0.1733893677859343,0.24559427699340372,2.9999926513709827,0.18292090007481815,0.13358336938375714,0.1398692788796286,0.2286085027173075,0.1904062703733351,0.13719990684811523,0.3190115444714427,0.25702943186614746,0.19039616372953946,0.1371990805741571,0.31882743125706203,0.2570056150830685,0.16803331835665763,0.6986292048089043,0.17366180407470067,-119.84468047273063,-0.15063036554104897,0.6986292048089043,-0.08642288569267795,-6.529853955615685,-1.3418103425806078,0.23342605994381432,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.23314819980325735,0.9982742274747847,-0.002710833823332763,0.10026332092993043,0.28492707280606755,0.34865051226045046,0.23287640160296816,0.1736611659862235,-0.17366116598622355,0.17526114447451616,0.17471754807393775,0.17482626735405343,0.17493498663416912,0.17504370591428478,0.17515242519440047,0.209939018031703,0.24461689158888986,0.27929476514607676,0.31397263870326364,1.0,0.3333333333333333,0.24684669335909723,1.7319935309196888,0.6986292048089044,0.0,0.0,0.0,0.0
